graph_id,src_id,dst_id,feat
10,132,142,"0.0,1.0,0.0,1.0,0.0"
10,142,133,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
10,133,142,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
10,142,135,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
10,135,142,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
10,142,137,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
10,137,142,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
10,142,139,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
10,139,142,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
11,153,146,"0.0,1.0,0.0,1.0,0.0"
11,146,153,"0.0,1.0,0.0,1.0,0.0"
11,153,147,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
11,147,153,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
11,153,148,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
11,148,153,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
11,153,149,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
11,149,153,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
11,153,150,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
11,150,153,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
11,154,147,"0.0,1.0,0.0,1.0,0.0"
11,147,154,"0.0,1.0,0.0,1.0,0.0"
11,154,150,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
11,150,154,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
11,155,144,"0.0,1.0,0.0,1.0,0.0"
11,144,155,"0.0,1.0,0.0,1.0,0.0"
11,155,145,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
11,145,155,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
11,155,146,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
11,146,155,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
11,155,150,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
11,150,155,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
12,166,161,"0.0,1.0,0.0,1.0,0.0"
12,161,166,"0.0,1.0,0.0,1.0,0.0"
12,166,162,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
12,162,166,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
12,166,163,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
12,163,166,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
12,167,156,"0.0,1.0,0.0,1.0,0.0"
12,156,167,"0.0,1.0,0.0,1.0,0.0"
12,167,157,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
12,157,167,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
12,167,164,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
12,164,167,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
12,167,158,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
12,158,167,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
12,167,159,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
12,159,167,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
12,167,165,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
12,165,167,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
12,167,160,"-0.27941549819892586,0.9886642493161429,0.003785735024096485,0.9999999954786044,2.38864302331871e-06"
12,160,167,"-0.27941549819892586,0.9886642493161429,0.003785735024096485,0.9999999954786044,2.38864302331871e-06"
12,167,161,"0.6569865987187891,0.9845813313431686,0.004416687051757924,0.9999999938458782,2.786750193870871e-06"
12,161,167,"0.6569865987187891,0.9845813313431686,0.004416687051757924,0.9999999938458782,2.786750193870871e-06"
12,167,163,"0.9893582466233818,0.9798772172113324,0.005047637321104635,0.9999999919619634,3.1848573644225912e-06"
12,163,167,"0.9893582466233818,0.9798772172113324,0.005047637321104635,0.9999999919619634,3.1848573644225912e-06"
12,168,157,"0.0,1.0,0.0,1.0,0.0"
12,157,168,"0.0,1.0,0.0,1.0,0.0"
12,168,158,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
12,158,168,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
12,168,160,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
12,160,168,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
12,168,163,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
12,163,168,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
13,179,176,"0.0,1.0,0.0,1.0,0.0"
13,176,179,"0.0,1.0,0.0,1.0,0.0"
13,179,177,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
13,177,179,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
13,180,174,"0.0,1.0,0.0,1.0,0.0"
13,174,180,"0.0,1.0,0.0,1.0,0.0"
13,180,175,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
13,175,180,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
13,180,177,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
13,177,180,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
13,181,173,"0.0,1.0,0.0,1.0,0.0"
13,173,181,"0.0,1.0,0.0,1.0,0.0"
13,181,174,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
13,174,181,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
13,181,177,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
13,177,181,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
14,192,187,"0.0,1.0,0.0,1.0,0.0"
14,187,192,"0.0,1.0,0.0,1.0,0.0"
14,192,188,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
14,188,192,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
14,192,189,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
14,189,192,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
14,192,190,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
14,190,192,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
14,193,186,"0.0,1.0,0.0,1.0,0.0"
14,186,193,"0.0,1.0,0.0,1.0,0.0"
14,193,187,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
14,187,193,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
14,193,190,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
14,190,193,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
14,194,188,"0.0,1.0,0.0,1.0,0.0"
14,188,194,"0.0,1.0,0.0,1.0,0.0"
14,194,190,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
14,190,194,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
15,205,200,"0.0,1.0,0.0,1.0,0.0"
15,200,205,"0.0,1.0,0.0,1.0,0.0"
15,205,201,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
15,201,205,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
15,205,202,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
15,202,205,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
15,205,204,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
15,204,205,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
15,206,203,"0.0,1.0,0.0,1.0,0.0"
15,203,206,"0.0,1.0,0.0,1.0,0.0"
15,206,204,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
15,204,206,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
15,207,196,"0.0,1.0,0.0,1.0,0.0"
15,196,207,"0.0,1.0,0.0,1.0,0.0"
15,207,197,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
15,197,207,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
15,207,199,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
15,199,207,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
15,207,200,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
15,200,207,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
15,207,204,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
15,204,207,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
16,218,213,"0.0,1.0,0.0,1.0,0.0"
16,213,218,"0.0,1.0,0.0,1.0,0.0"
16,218,214,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
16,214,218,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
16,218,215,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
16,215,218,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
16,218,216,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
16,216,218,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
16,218,217,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
16,217,218,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
16,219,209,"0.0,1.0,0.0,1.0,0.0"
16,209,219,"0.0,1.0,0.0,1.0,0.0"
16,219,210,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
16,210,219,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
16,219,211,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
16,211,219,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
16,219,212,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
16,212,219,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
16,219,214,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
16,214,219,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
16,219,217,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
16,217,219,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
16,220,211,"0.0,1.0,0.0,1.0,0.0"
16,211,220,"0.0,1.0,0.0,1.0,0.0"
16,220,213,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
16,213,220,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
16,220,215,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
16,215,220,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
16,220,217,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
16,217,220,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
17,231,224,"0.0,1.0,0.0,1.0,0.0"
17,224,231,"0.0,1.0,0.0,1.0,0.0"
17,231,225,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
17,225,231,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
17,231,227,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
17,227,231,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
17,232,230,"0.0,1.0,0.0,1.0,0.0"
17,230,232,"0.0,1.0,0.0,1.0,0.0"
17,232,226,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
17,226,232,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
17,232,227,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
17,227,232,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
17,233,223,"0.0,1.0,0.0,1.0,0.0"
17,223,233,"0.0,1.0,0.0,1.0,0.0"
17,233,230,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
17,230,233,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
17,233,227,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
17,227,233,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
18,244,236,"0.0,1.0,0.0,1.0,0.0"
18,236,244,"0.0,1.0,0.0,1.0,0.0"
18,244,237,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
18,237,244,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
18,244,238,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
18,238,244,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
18,244,239,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
18,239,244,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
18,244,240,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
18,240,244,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
18,244,241,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
18,241,244,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
18,244,243,"-0.27941549819892586,0.9886642493161429,0.003785735024096485,0.9999999954786044,2.38864302331871e-06"
18,243,244,"-0.27941549819892586,0.9886642493161429,0.003785735024096485,0.9999999954786044,2.38864302331871e-06"
18,245,237,"0.0,1.0,0.0,1.0,0.0"
18,237,245,"0.0,1.0,0.0,1.0,0.0"
18,245,239,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
18,239,245,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
18,245,243,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
18,243,245,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
18,246,234,"0.0,1.0,0.0,1.0,0.0"
18,234,246,"0.0,1.0,0.0,1.0,0.0"
18,246,235,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
18,235,246,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
18,246,236,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
18,236,246,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
18,246,240,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
18,240,246,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
18,246,243,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
