graph_id,label
289,"673.7240154835257, 1498.9385400983197, 623.2961137229343, 282.49359322767344, 523.9784790029659, -1, -1"
290,"1381.4770105808834, 91.86644418109394, 3748.3027747469414, 617.4158447343681, 272.048410436676, -1, -1"
291,"340.5696664297048, 156.36168970519498, 127.53311359860315, 1830.522256184736, 945.8797145814082, -1, -1"
292,"824.0061288456363, 267.3396100932801, 110.97008299440445, 345.89872642077125, 439.0797552121147, -1, -1"
293,"866.5788902290312, 886.163974384856, 125.07588879105687, 134.32907951129414, 591.0665182040502, -1, -1"
294,"545.4280822456506, 3860.1668079762294, 567.862506065403, 206.12887580465653, 1662.1409875677125, -1, -1"
295,"4726.0689640980045, 403.9477681449006, 206.71707192560862, 470.61165362665986, 313.6266484665293, -1, -1"
296,"208.76002068085361, 7387.16777482159, 4709.149791999398, 840.5634736972777, 163.00955199540118, -1, -1"
297,"320.2030979200482, 226.64106098390954, 383.0164511345057, 207.03329230069312, 2366.2975254920816, -1, -1"
298,"257.0218484384626, 329.2744139838129, 450.2863847519107, 623.0322489381604, 656.655588267994, -1, -1"
299,"197.6670937948913, 965.462763858629, 681.3356829989027, 2359.7901359925186, 391.0126664462066, -1, -1"
300,"770.8854511336244, 633.4229938706343, 2981.5067307540826, 463.38379037386886, 235.8866434082131, 894.0432637347233, -1"
301,"651.0304605067456, 435.71199968616327, 487.41189492973285, 287.53657612833416, 993.5039209396457, 899.267543212067, -1"
302,"597.1534683104185, 472.6152567227765, 812.3152742349682, 93.40287333128123, 419.03728596343785, 101.3717880717216, -1"
303,"482.3009524026966, 751.210584410698, 434.84685453701024, 1178.279452018876, 286.7153070023163, 312.0648674307114, -1"
304,"300.8777882740645, 2357.9070942545814, 99.46350537538049, 1884.717377961299, 262.9396249143428, 518.089267865337, -1"
305,"1668.8179858608069, 479.89323290416445, 217.12520071732808, 167.12807450699526, 649.7863880076843, 655.5864051190376, -1"
306,"327.87386100235403, 949.7565153026369, 1917.5958833654115, 186.88876483112568, 92.45747667168771, 94.50857567791326, -1"
307,"131.84564679910324, 3174.717765661749, 755.8417234418725, 198.78271068869702, 852.8398178058608, 441.82526512703475, -1"
308,"949.0919005830442, 172.12518603865175, 333.7440595495907, 505.35559244994727, 126.73241759837676, 131.2802335538501, -1"
309,"493.81741040933946, 333.56625703161853, 1300.2441623854245, 152.08898726255052, 217.97470984754682, 243.18519789500917, -1"
310,"647.5980813084186, 237.65537897178316, 429.14832918792996, 198.50775013163602, 2031.682460868732, 797.380048046379, -1"
311,"446.9803252826955, 165.99868554853813, 494.88157319180954, 418.15079674680777, 1513.141320763386, 837.8612741164582, -1"
312,"251.4699780383827, 61.14266901282216, 551.5404271337707, 373.203568353027, 527.8929704435685, 494.56462214220164, -1"
313,"690.1044764928741, 645.2917179425148, 73.43178237883629, 607.3361467396354, 124.18476888036719, 560.3796927835758, -1"
314,"1874.887824181792, 2314.65080805021, 696.1295257913446, 520.4959197711374, 161.28902613125157, 645.4703609294567, -1"
315,"235.24796736165428, 799.5458625634639, 359.53082667801885, 527.0336109428548, 329.97571025359633, 232.1028627311974, -1"
316,"2976.490603958288, 868.1849337187189, 2101.5565758356165, 160.53955729354826, 561.3151261627792, 287.51205495817817, -1"
317,"5650.666513454071, 712.6479302699069, 160.55456160499114, 133.96189446041691, 1514.275745943694, 368.2789965440499, -1"
318,"913.6755548632066, 292.7694438112624, 221.22318409909775, 137.05986851731132, 134.17207742669342, 452.124477194703, -1"
319,"450.853506590134, 1876.921997965345, 385.98107459636935, 718.2636056200228, 2815.621752655003, 627.3024351445788, -1"
320,"422.8803107571252, 1445.8662508853536, 2337.332667777839, 609.1881008801961, 269.69903454699266, 1216.0038504451354, -1"
321,"570.0258750727714, 405.6857174238445, 241.55090714499363, 398.32403413374584, 1058.6195447888658, 170.08041457535398, -1"
322,"153.0050203719545, 1774.340333542172, 301.0345714523515, 233.873037654649, 141.20978310524686, 750.9710629525184, -1"
323,"2789.4722163182964, 176.8362511627192, 733.3575002856584, 931.8549593057309, 70.69893467354356, 153.6775403182948, -1"
324,"3641.6906290192255, 1049.955788814873, 310.1676509652687, 133.4550115332945, 48.78635238799481, 222.70857958879213, -1"
325,"1690.612357590789, 172.39790138569447, 241.95162044944777, 883.1806665208089, 640.730555678674, 675.226156896493, -1"
326,"295.0905063772999, 1333.2651930759848, 409.20834024024924, 203.06021158325322, 596.8356411842926, 728.5411699979484, -1"
327,"280.7677456823242, 200.26243811171446, 4931.982470645671, 452.08069908485794, 360.33253397058706, 817.9589782915159, -1"
328,"281.19005606543965, 54.61170375014103, 843.5145596482308, 1503.894829317649, 201.93158986414824, 287.3189822799412, -1"
329,"140.6291404303972, 1876.7797046658848, 334.2168235365392, 2922.132110176761, 487.1775894857465, 184.06346563246225, -1"
330,"530.2175431734037, 1290.9752411014106, 5177.7869368085885, 1235.2751884491604, 392.17738030546457, 671.4356812050432, -1"
331,"788.6269247217815, 456.5681275938839, 352.04789585181703, 1198.722579365627, 1278.38117451718, 328.2632928160648, -1"
332,"733.2903298056605, 195.77692563578913, 879.6653871533645, 285.0108737708203, 179.99599989436706, 403.731776455653, -1"
333,"2057.3510829517054, 351.10114180880146, 1326.5217179027673, 896.4622841204784, 200.95212191677953, 655.6771718885977, -1"
334,"854.3879032537312, 126.17996575695726, 1874.429483780519, 448.1203102827634, 125.68268825219346, 163.6499163551535, -1"
335,"1259.8537276554325, 234.78833492283812, 127.33705402273387, 288.0202280468023, 329.64833206639446, 503.5216493836043, -1"
336,"275.14367199088593, 438.82291030852076, 1096.2381339858762, 428.7974034991258, 494.8290573153133, 1140.2643163573007, -1"
337,"3091.060307418287, 121.12695915017173, 122.27592160412388, 786.8800106695196, 190.96257047668064, 265.29831637958307, -1"
338,"223.28458428301093, 732.239283584304, 340.1693481962146, 183.40475773449225, 486.9781757038963, 83.66283635999531, -1"
339,"126.36402498858322, 827.4841852320018, 2753.606686703531, 8121.146873395707, 51.09348863842624, 501.71077050447326, -1"
340,"154.70265628526352, 73.52007320176966, 235.4727867200632, 1493.0572412168476, 115.81179125173917, 508.61154061421297, -1"
341,"1452.0657552553437, 531.374693475712, 102.20510799889212, 389.652825728219, 906.9452816389542, 84.99266283414191, -1"
342,"415.98288700799685, 1795.20295020299, 1385.2705418510284, 4121.1144126833615, 194.80119282331515, 763.5502310322943, -1"
343,"2489.1099239449622, 351.23315399251806, 973.4070752051339, 185.2833139737978, 598.4793228145097, 417.88311655228915, -1"
344,"221.35743286600152, 229.03448164088263, 896.4821098564419, 224.9952944917212, 428.4212665375079, 65.3489891536367, -1"
345,"555.9125762738454, 287.05929013498724, 338.2557845481434, 216.6200860413444, 5976.384802417511, 310.32648174481847, -1"
346,"1640.2577435758283, 531.7821164331478, 494.440392214857, 452.08161388192127, 102.2983282674902, 446.4902474575938, -1"
347,"920.0553931452566, 57.53145312916138, 510.0237192193213, 761.0652380070217, 110.58551136857926, 1786.180357696351, -1"
348,"3491.4620461665277, 537.4656788695713, 158.05515931151473, 990.5940768968879, 239.2248313589535, 387.5314668178137, -1"
349,"352.386823832918, 3616.6320789085607, 64.81314336541467, 1164.486294669114, 529.2375518021951, 123.99331358292882, -1"
350,"6075.662893974047, 383.4271670241629, 219.60659569066326, 1103.1434148667154, 1062.8024641953812, 574.4203483788319, -1"
351,"391.80959038902546, 539.8672584168644, 199.03761541615384, 723.7624364888254, 264.80120757101906, 268.9258130854674, -1"
352,"200.48467513344895, 1034.7590696692462, 450.0125196339093, 493.705864891199, 392.2576460820956, 149.58519273636287, -1"
353,"674.7750801568833, 195.88704259115832, 70.74608486727816, 483.8946563625368, 385.60595225097205, 149.94942672421922, -1"
354,"921.7921194839765, 799.4864072342316, 387.5763769034662, 236.80630458187463, 277.1643587267992, 3316.9798344439264, -1"
355,"478.53821494314116, 304.51232517912524, 725.9930125439896, 585.1617238330848, 295.3052879018938, 44.76237591039407, -1"
356,"303.7981058406117, 158.38474812526852, 1070.019743940475, 345.1408107140006, 498.04592282654573, 206.84440845828823, -1"
357,"279.46915514064676, 204.68232248070788, 956.7285848795501, 1309.654741386837, 89.08297461573042, 445.61104153615497, -1"
358,"437.37894809846694, 1809.9003889540966, 461.0517252325335, 1912.3898559225618, 217.68744055951262, 100.0151106668267, -1"
359,"151.88722114693527, 482.1393364353427, 315.69958383790276, 112.28861704043858, 1508.8266081545808, 709.9928372922617, -1"
360,"473.65853168043327, 673.3756674666663, 125.61869024710946, 1256.1070244169011, 183.0948755628516, 532.2968729677107, -1"
361,"431.28206663922873, 570.222297633287, 287.6081871471748, 327.01873501408716, 2301.9728310079386, 796.3453070163162, -1"
362,"126.68943692936267, 587.0666083340583, 460.08831624696825, 239.65704359495075, 1109.3558887210722, 298.459466752217, -1"
363,"272.4220196289348, 734.2434504866537, 752.2574630044975, 670.0624174719095, 100.95601704099134, 444.0820732072972, -1"
364,"140.74657939907925, 755.5467754276001, 355.7783833399288, 58.54491410437592, 372.6223971365798, 1520.0867160076054, -1"
365,"286.19071098400497, 345.31315500223064, 384.60130071858066, 331.75171028719126, 852.7487378598822, 513.6994704962997, -1"
366,"891.8564796720336, 255.13450899829638, 1228.89128180848, 3247.695103949056, 483.7684887811096, 311.72260268406177, -1"
367,"1472.2307695866914, 1204.041776657247, 1085.301989164388, 1257.0763738931487, 222.71363687596772, 205.11795132968828, -1"
368,"189.76125518547838, 1273.3035545889493, 515.9453236615992, 1160.7505677163938, 210.95009802598926, 483.73358706232386, -1"
369,"102.79029234810297, 353.85305506357184, 1137.380469708765, 984.2980790829895, 74.60053893328787, 357.02993204132355, -1"
370,"121.31108230321811, 432.92064275731985, 541.0917966800556, 2543.2733375184857, 310.29108532664344, 333.4864236620811, -1"
371,"2191.0279276791766, 715.7524138479185, 329.6762287365277, 2686.217301120857, 322.6218355371266, 180.73001435376392, -1"
372,"2624.9787572490754, 1830.667000278001, 655.4502250728382, 374.50975253428646, 777.8719380271306, 628.4505756891082, -1"
373,"2806.23734512909, 319.04921221174465, 1014.4293004154028, 390.304609848492, 1235.6606016138512, 97.4100123013415, -1"
374,"589.7919134076845, 404.0744104563936, 1028.0186060132032, 420.64000762670815, 93.02737227264547, 788.4866598436454, -1"
375,"654.299381014885, 258.99075888553136, 7351.923305262812, 787.6947909375458, 724.6959605680972, 320.8076530566573, -1"
376,"548.332485396466, 1271.0934841249073, 384.8332090013851, 790.5556460384281, 861.8169036614445, 248.16406688285548, -1"
377,"1522.393930279792, 1059.3751203968911, 62.70359341867267, 204.80808958276612, 341.6867656986854, 241.2518288268182, -1"
378,"301.8357358166554, 307.48372008582686, 387.15034984811774, 287.1929684815094, 393.1329294197862, 299.0210058617289, -1"
379,"1003.014940035597, 1310.2421239829016, 731.7336896154649, 216.3048970864198, 2581.8772795376403, 388.11745902687755, -1"
380,"1231.808060278577, 758.0141607676865, 237.37784016176164, 1012.3770255751946, 6619.353430101062, 144.93397970518913, -1"
381,"4049.541795738226, 369.16306276061175, 242.90260654168833, 597.132229854344, 215.11905332058333, 77.55241822725424, -1"
382,"761.0557240461795, 1086.2628674956404, 281.23194294030276, 243.66869535096265, 170.54896828826475, 148.47370109770327, -1"
383,"199.71839953847515, 1270.991082364754, 87.46628337041281, 848.3337269688182, 3235.1741128264553, 1452.5845706768228, -1"
384,"91.36438244322862, 324.95577049570744, 780.2798745174078, 255.41979343585382, 330.63766810547224, 4187.5135243134155, -1"
385,"197.8768820905257, 950.1738940312332, 836.792623946257, 171.09518126728722, 5679.324531633133, 198.2236252495978, -1"
386,"253.96390044336192, 1284.7323484217027, 913.3487161833962, 179.90131585522735, 668.2285256738531, 145.90948389805692, -1"
387,"116.18230035211964, 351.0481512647999, 5854.855922130784, 139.27827369682393, 93.94474574340703, 226.92668313263778, -1"
388,"778.0017945489064, 1317.761966832948, 166.89845885988285, 68.0434189988921, 346.94894731274115, 182.33004672268984, -1"
389,"389.3244264315956, 253.75537181798626, 1951.7787641933776, 1677.0831206915068, 55.45536541191018, 48.57305365971791, -1"
390,"1124.4482742352038, 1654.7453064793156, 287.51730146543815, 175.95156763002709, 1589.1538927834802, 145.6886746659855, -1"
391,"521.6076164580362, 3041.8958492619727, 91.11068968339409, 293.6658890016188, 428.8791680193472, 243.4825372237125, -1"
392,"309.6601046890402, 330.04242857059114, 277.3703545021536, 214.21420599567873, 1299.1896692268801, 390.7763295641292, -1"
393,"3050.9609188764853, 1097.3512463672082, 250.93000920821325, 365.1799603275092, 1457.2504638897212, 693.0902462806002, -1"
394,"303.5570068057057, 149.89647494088354, 799.4535516914874, 650.2028189580052, 445.14901421756576, 516.8100622757627, -1"
395,"253.53946722330556, 300.1204763456976, 1008.8250010840404, 554.7340727358999, 752.6104979938665, 410.38975191426636, -1"
396,"466.0735044307171, 291.3948461093306, 153.53031078972296, 504.6319854597701, 3919.4252790360006, 312.3287457788006, -1"
397,"269.79260075718366, 561.2176446766504, 4511.73180213008, 994.3949851499947, 852.2258705298952, 390.2429006041498, -1"
398,"1449.757641459448, 1287.9579139804189, 358.8565306483898, 319.03049114429723, 244.01208850456786, 394.30948904387367, -1"
399,"610.6819142942296, 800.4408845544783, 354.8645958900216, 1540.5571185539397, 560.1080402820365, 214.52624719068558, -1"
400,"235.5900306283171, 235.33692786730012, 310.62523851929046, 1037.372072322963, 197.17785158214411, 2475.303817479594, 658.9641154715131"
401,"1196.8582491303268, 4374.1251470061625, 161.00389716608333, 517.4292730647397, 102.60665876340371, 415.3442022520262, 232.32666975725866"
402,"195.31349910673632, 4671.8579098317305, 256.8888144433041, 652.5846271359117, 466.35536811430006, 200.16562245904626, 74.51014629238566"
403,"786.2406058085685, 662.4493568983223, 291.99431844813836, 773.2414218249024, 388.22810816205225, 608.925630668941, 338.5467688192237"
404,"786.394121758179, 186.46717462580483, 478.2115304666451, 859.8046501626992, 247.2669426027144, 723.7604146367984, 248.39466530753154"
405,"330.6274688453079, 346.3726715537582, 323.16786442388826, 186.340831365222, 642.4838955414687, 745.5716890429369, 178.1271309718357"
406,"598.3149962083264, 227.75992483966826, 1156.895437957868, 696.1199517939594, 49.6027639777436, 547.7566088876398, 277.93606725027746"
407,"269.071052799163, 516.0627995807422, 149.09318364853, 742.933215559945, 178.93207642052946, 72.74590253984353, 651.3279108721094"
408,"722.4921605805964, 583.8443943761492, 1323.8596965216443, 343.9929266603785, 211.0649002970781, 132.07089091006478, 450.41603003249554"
409,"53.6630005529175, 4425.993805568758, 468.7783155482635, 437.2236697453317, 790.9347953409202, 3295.9053734381705, 324.19298051380815"
410,"315.8903578006731, 209.10428545198494, 197.22688422926058, 261.2942098451108, 991.3369270792973, 663.9670311697038, 765.4676019252078"
411,"60.99714693129572, 560.5611139816997, 916.0541511780089, 234.21059420448697, 64.22143843054434, 1188.8724377813778, 242.56192840789524"
412,"1744.5392259375387, 1508.3740488119176, 548.2850486318326, 844.4749202076976, 370.5932490403783, 200.04899701477166, 61.58989714534131"
413,"138.82110934797967, 556.3401731388028, 269.99662306582997, 165.92203213249408, 244.05716755207467, 129.87702751782965, 76.9796645309742"
414,"3062.2129671356915, 699.8758161020016, 776.908348412732, 214.67313854926775, 946.530238125763, 478.43301686059635, 294.6895177299691"
415,"316.6398472728448, 638.2335476649693, 204.4217425963966, 223.40166888837945, 113.2587626030661, 246.15358399649546, 309.760464572242"
416,"472.4536489839741, 50.045677541529784, 3029.9380110268344, 383.9483267397119, 287.1662689442641, 227.06914127866628, 128.57930880285568"
417,"566.6955129324391, 181.84345702998192, 609.5841887300892, 223.66389085757854, 900.1020651561397, 194.3448400612831, 351.6678120045714"
418,"169.9981952867875, 311.30386334329233, 404.4958363736748, 302.12352950340824, 132.83045011999974, 120.93208900303199, 99.17883588618216"
419,"834.2723635335906, 653.6394182804174, 467.54876197223984, 567.7411279144974, 484.4551891646282, 991.1395269197649, 127.6620138020701"
420,"286.54729232009333, 475.71985256457697, 513.6225457050831, 588.3766709203926, 155.97400181120202, 213.77528934773156, 937.7126852397112"
421,"578.2651639426409, 2328.7772948936295, 937.3865983158971, 683.9573433775149, 772.1790437941117, 2427.9780829156994, 1597.3960458777135"
422,"197.56871804399051, 1930.1159388553556, 5846.605435329166, 431.1146392158388, 182.3885596121524, 462.69630563474163, 80.72274062227525"
423,"465.7132700052046, 1916.3796555239128, 318.3459062560987, 397.55624772227776, 884.4817231563825, 271.6453933891023, 996.879278382504"
424,"2821.9667120833, 535.4361150547998, 565.8296153400224, 421.7014722954415, 89.62893244270404, 256.5217885718046, 221.62984884293354"
425,"248.8970135815802, 5884.0437520057385, 188.37247086531224, 1077.9159446838855, 403.34738237505474, 259.4901631470177, 73.10862693461905"
426,"320.6110873985488, 216.60299842311738, 461.0867405803636, 211.52137227850483, 2854.740972966629, 64.6133172282788, 778.4375911866005"
427,"262.0892490529399, 828.0519253196353, 345.7178049987503, 303.25108633903733, 135.67978908140913, 119.8076070551224, 306.728712779753"
